"personal_id","Disease_1","Disease_2","Disease_3","Disease_4","Disease_5","Disease_6","Disease_7","Disease_8","Disease_9","Disease_10","Status"
"970314-4439389",0,0,0,0,0,0,1,1,0,1,"equal"
"711221-3061717",1,0,1,0,1,0,0,0,1,0,"equal"
"520617-2071891",1,0,0,1,1,0,0,0,0,0,"equal"
"630523-1474276",0,1,1,1,0,1,1,1,0,1,"equal"
"740924-3750451",1,1,0,0,0,0,1,0,0,1,"equal"
"740708-1408896",1,0,1,0,0,1,0,0,0,1,"equal"
"721014-2178446",0,0,0,1,0,0,1,0,0,0,"equal"
"510208-2076677",0,0,1,0,0,0,0,1,0,1,"equal"
"510819-2690498",0,0,1,0,0,0,1,0,0,1,"equal"
"621007-1461950",1,0,1,1,1,1,0,0,1,0,"equal"
"751014-1764889",1,1,1,0,0,1,1,0,0,0,"equal"
"531205-4831406",0,0,1,0,1,1,0,0,0,0,"equal"
"870907-2079489",0,0,0,1,0,0,0,1,0,1,"equal"
"761208-3118402",1,1,1,1,1,0,0,1,0,0,"equal"
"511215-1888211",0,1,1,0,0,1,0,0,1,1,"equal"
"780901-1048173",1,0,1,1,1,0,0,1,0,1,"equal"
"880502-3913361",1,0,0,0,1,1,0,1,1,0,"equal"
"591125-1700906",1,0,0,1,0,1,1,0,1,0,"equal"
"880719-4106467",1,1,0,1,0,0,1,0,0,1,"equal"
"800111-1252427",1,1,0,1,1,1,1,0,0,1,"equal"
"940517-3070383",0,1,0,0,0,1,0,0,0,0,"equal"
"620221-1517621",1,1,1,0,0,0,1,0,1,1,"equal"
"550313-4371307",1,1,1,1,0,0,0,1,1,0,"equal"
"590310-4386637",1,0,1,1,0,1,0,1,1,1,"equal"
"991213-1646529",0,0,0,0,0,0,0,1,0,1,"equal"
"770305-4661495",0,0,0,0,0,1,0,0,1,1,"equal"
"630327-1503219",1,1,0,1,0,0,1,0,1,0,"equal"
"500607-3027254",0,0,0,0,1,1,1,1,1,0,"equal"
"940909-1605053",1,0,1,0,0,0,0,0,0,1,"equal"
"560105-1750831",1,0,1,0,0,0,0,0,1,1,"equal"
"910612-3703456",0,0,1,1,0,1,1,1,1,1,"equal"
"520725-1943140",1,0,0,0,0,1,0,1,1,0,"equal"
"650513-4901334",1,1,1,1,1,1,0,0,0,1,"equal"
"700715-3083024",0,1,1,0,0,1,1,1,0,0,"equal"
"920205-3349713",1,0,1,0,1,0,0,0,0,0,"equal"
"531215-4800494",1,0,0,1,0,1,0,0,0,1,"equal"
"790625-1246319",1,0,0,1,0,0,1,1,0,0,"equal"
"760919-2042208",0,1,1,0,0,0,0,0,1,0,"equal"
"680415-1829261",0,0,1,1,0,1,1,0,1,0,"equal"
"860604-3608247",0,1,1,0,0,1,1,1,1,1,"equal"
"810611-3902032",1,0,1,1,0,0,1,1,0,0,"equal"
"820801-1912773",1,0,0,0,1,1,0,1,0,1,"equal"
"801013-2806965",1,0,1,1,0,1,1,1,0,0,"equal"
"510119-3824370",0,0,1,1,1,1,0,1,0,1,"equal"
"580828-2203017",0,1,0,1,1,0,1,1,1,1,"equal"
"930310-4966847",0,1,0,0,0,0,0,1,1,0,"equal"
"950126-3759243",1,1,1,0,1,1,1,1,1,1,"equal"
"740821-4575739",0,0,1,0,0,0,0,0,1,0,"equal"
"900111-4707191",0,0,1,0,1,0,0,0,1,1,"equal"
"681215-2807073",1,1,0,1,1,1,0,0,0,0,"equal"
"720510-3910740",0,0,0,1,1,1,1,1,1,1,"equal"
"500717-3160269",0,0,1,1,0,1,0,1,1,0,"equal"
"740713-3864221",1,0,0,0,1,1,1,1,1,0,"equal"
"950112-4505812",0,0,0,0,1,1,0,0,0,0,"equal"
"581112-1991148",0,1,0,0,1,0,0,1,0,0,"equal"
"871018-4965195",1,0,0,1,1,0,1,1,1,0,"equal"
"880717-3529510",0,1,1,0,0,1,0,0,1,1,"equal"
"500811-4218408",0,0,0,1,1,0,1,1,0,1,"equal"
"610102-3871217",0,0,0,0,1,1,0,1,1,1,"equal"
"501104-4071361",0,0,1,1,0,1,1,0,0,1,"equal"
"811026-1755436",1,1,0,1,1,1,0,0,0,1,"equal"
"590511-4172560",0,0,0,1,0,0,0,0,0,1,"equal"
"560207-2432002",0,1,1,0,0,0,1,0,0,1,"equal"
"660521-4291007",1,0,0,1,1,0,0,0,0,0,"equal"
"870709-3498806",1,1,0,0,1,1,1,1,1,1,"equal"
"710416-1005302",0,0,0,0,1,0,1,1,0,0,"equal"
"550416-1256639",1,1,0,0,1,1,0,0,1,1,"equal"
"880210-3559901",1,1,0,0,0,1,0,0,1,1,"equal"
"750802-4986798",0,1,1,0,0,1,0,0,1,0,"equal"
"811128-4967185",0,1,1,0,1,1,1,1,1,1,"equal"
"620205-2324536",0,1,1,1,0,1,0,0,0,0,"equal"
"720627-3833733",1,1,0,1,1,1,1,1,0,0,"equal"
"720824-2905551",0,1,0,1,1,1,0,1,1,1,"equal"
"930905-4511381",0,1,0,0,1,1,1,0,0,1,"equal"
"671224-2993130",1,0,0,0,1,0,1,0,0,0,"equal"
"921007-1882321",1,0,1,0,0,0,0,0,1,1,"equal"
"541202-1171418",1,1,0,1,0,0,1,0,0,0,"equal"
"570316-4694537",1,0,1,1,0,1,1,0,1,0,"equal"
"550801-4347687",1,0,0,1,1,0,0,1,0,0,"equal"
"860807-3068956",1,0,1,0,1,0,0,1,0,0,"equal"
"510706-2375272",1,1,0,0,0,0,0,1,0,0,"equal"
"500805-4899024",0,0,0,0,1,1,1,0,1,1,"equal"
"760605-2891128",0,0,1,1,1,1,0,0,1,0,"equal"
"870824-4736158",0,1,1,1,0,1,0,1,1,1,"equal"
"910210-1526052",1,1,1,1,0,0,0,0,1,1,"equal"
"930517-3159031",0,1,0,0,1,1,1,0,1,0,"equal"
"750820-2489227",0,0,0,0,0,1,1,0,1,1,"equal"
"660324-3093512",0,0,0,1,0,0,0,0,1,0,"equal"
"690814-3214839",1,0,1,1,1,1,1,1,0,0,"equal"
"681008-4243113",1,0,0,1,0,1,1,0,0,1,"equal"
"790317-1341492",0,1,0,0,0,0,1,0,0,1,"equal"
"630718-2303288",1,0,0,0,0,1,0,0,1,0,"equal"
"670325-2666948",1,0,0,1,0,1,1,1,0,0,"equal"
"860202-3565959",1,1,0,0,0,1,0,0,1,0,"equal"
"551223-3704219",0,1,0,1,0,0,0,0,0,1,"equal"
"780210-3891898",0,0,1,1,0,1,1,0,0,0,"equal"
"701014-4095223",0,0,1,1,0,1,0,0,1,1,"equal"
"630807-2514984",0,0,1,0,1,0,1,1,0,0,"equal"
"980228-1886253",1,0,1,1,0,1,1,1,1,0,"equal"
"560616-1743740",1,1,1,0,1,1,1,1,0,0,"equal"
"610116-1735131",0,1,0,1,1,0,0,0,1,0,"equal"
"510920-4024997",0,0,1,1,1,1,0,0,0,0,"equal"
"750103-4870602",0,0,1,0,1,0,0,1,1,0,"equal"
"891211-4224201",1,1,1,1,1,1,1,1,0,0,"equal"
"550406-3599221",1,1,1,0,1,1,1,1,1,0,"equal"
"740506-1675848",1,1,0,0,0,0,0,1,0,1,"equal"
"700102-4649031",0,0,0,1,0,1,0,0,1,1,"equal"
"971212-3082079",0,1,0,1,0,0,1,1,1,1,"equal"
"741003-2841698",1,1,0,0,0,0,1,1,1,1,"equal"
"830806-4084226",0,0,0,0,1,0,1,0,1,0,"equal"
"740216-2453533",0,0,0,0,1,0,0,0,1,0,"equal"
"620811-3154567",0,0,0,1,1,0,1,0,0,0,"equal"
"850919-3155769",0,1,0,1,0,1,1,0,1,0,"equal"
"750615-4836458",0,1,0,0,0,0,0,0,0,1,"equal"
"680627-3105206",1,1,0,0,0,1,0,1,1,0,"equal"
"860703-3760974",0,0,1,0,0,1,1,0,0,1,"equal"
"960422-4673380",0,0,1,1,1,1,0,0,1,0,"equal"
"631128-2568161",0,1,0,0,0,1,0,1,0,0,"equal"
"880519-2270718",1,1,0,0,1,0,0,0,0,0,"equal"
"510615-2589880",1,1,0,0,0,1,0,0,1,0,"equal"
"760303-4733190",1,0,0,0,1,1,1,1,0,0,"equal"
"501103-1557997",0,0,1,1,0,0,0,1,0,0,"equal"
"780324-4559422",0,0,1,1,0,1,1,1,1,0,"equal"
"710720-3814324",0,1,1,1,1,1,0,1,0,1,"equal"
"500902-1375966",1,0,1,1,0,0,0,1,1,1,"equal"
"600907-2578754",1,1,0,0,1,0,1,1,0,0,"equal"
"980308-2179292",0,1,0,1,1,0,0,0,1,1,"equal"
"560716-4818968",1,1,0,1,1,0,0,1,0,0,"equal"
"580106-2801556",1,1,0,1,1,1,0,0,1,1,"equal"
"601206-1037182",0,0,1,1,0,1,0,1,0,0,"equal"
"650726-1227296",1,0,0,0,0,1,0,1,1,0,"equal"
"591226-1898431",0,0,1,0,0,0,0,1,1,0,"equal"
"551114-1047097",0,0,1,1,1,0,1,0,0,0,"equal"
"860212-4223358",1,0,1,1,1,1,1,0,0,0,"equal"
"630903-1077381",1,1,0,1,1,1,0,0,1,1,"equal"
"810924-2255652",0,1,1,1,1,1,1,0,1,0,"equal"
"960302-3309108",1,0,1,0,0,0,1,1,0,0,"equal"
"620821-4142907",0,1,0,0,0,1,1,0,1,0,"equal"
"530801-3094043",0,1,0,1,0,0,1,1,1,1,"equal"
"730811-1984242",0,1,0,1,1,1,0,1,1,1,"equal"
"561226-1774614",0,1,0,0,1,1,1,1,1,1,"equal"
"951022-4598567",0,0,1,0,0,0,1,0,0,1,"equal"
"670821-3641736",1,0,0,1,0,0,0,0,1,0,"equal"
"571224-4131975",1,0,0,0,1,1,0,0,0,0,"equal"
"820402-3084140",1,0,1,1,0,0,1,1,0,1,"equal"
"621022-4218953",1,1,1,1,0,0,1,0,0,0,"equal"
"700616-3174723",1,0,0,1,1,1,0,1,0,0,"equal"
"820101-2159248",0,0,0,0,0,1,0,0,0,0,"equal"
"931015-3964847",1,1,1,1,1,1,0,0,0,0,"equal"
"721020-3136686",1,1,1,1,1,1,1,0,1,1,"equal"
"641109-4912618",0,1,0,1,1,0,0,1,0,1,"equal"
"610514-4071602",1,0,1,1,0,1,1,0,0,0,"equal"
"861224-3783749",0,0,0,1,0,1,0,1,0,0,"equal"
"540504-1790181",0,1,1,1,0,0,1,0,1,1,"equal"
"520320-1442743",0,0,1,1,0,1,0,0,0,1,"equal"
"870107-3030206",1,0,0,0,1,0,0,0,0,1,"equal"
"890707-1176954",0,0,0,1,1,0,1,1,1,1,"equal"
"680514-2851296",0,0,0,0,1,0,0,1,0,0,"equal"
"880820-4636748",0,0,1,0,0,0,1,0,1,0,"equal"
"661005-1395107",0,0,0,0,0,0,1,1,1,0,"equal"
"840120-1868382",0,0,0,1,1,0,0,1,0,0,"equal"
"560823-1136660",1,1,0,1,0,1,1,0,1,1,"equal"
"741123-1538327",1,0,1,1,1,0,1,1,0,0,"equal"
"631216-2788669",0,1,1,1,1,1,1,1,1,0,"equal"
"550404-2033684",0,0,1,1,1,0,0,0,0,0,"equal"
"670216-2015053",1,0,0,1,0,0,1,1,1,1,"equal"
"941109-3498416",1,0,0,0,0,1,0,0,1,0,"equal"
"671224-4062643",1,1,0,1,1,0,0,1,1,1,"equal"
"980619-3972288",0,0,1,0,1,0,0,0,0,0,"equal"
"840211-1886783",1,1,0,0,0,0,1,0,0,0,"equal"
"820728-4912145",1,1,1,0,1,1,1,0,1,1,"equal"
"811217-2620670",1,1,0,0,1,1,0,0,0,1,"equal"
"720120-4491164",0,1,1,1,1,1,1,1,1,0,"equal"
"841027-3386427",1,1,1,1,1,1,0,1,0,1,"equal"
"510308-3401788",1,0,0,1,0,1,1,0,0,1,"equal"
"930216-1687155",0,0,1,0,1,1,1,1,1,0,"equal"
"940415-4765966",1,1,0,0,1,0,0,1,1,0,"equal"
"800127-4116549",1,1,1,0,1,0,1,1,0,1,"equal"
"680208-1312521",1,1,1,1,0,1,0,0,0,0,"equal"
"741010-4254926",0,0,0,1,1,1,1,1,1,1,"equal"
"720923-3926326",0,1,0,1,0,0,1,1,1,0,"equal"
"620305-1630613",1,0,1,0,0,1,1,1,0,1,"equal"
"980224-3329994",1,1,0,1,1,0,1,0,0,0,"equal"
"990924-3530746",1,0,0,1,0,0,0,1,0,0,"equal"
"701201-4179328",1,0,0,0,1,0,0,1,1,0,"equal"
"690623-1915104",0,1,0,0,0,1,1,1,0,1,"equal"
"560909-2356054",1,1,1,0,1,1,1,0,1,1,"equal"
"860918-4288334",0,0,1,1,0,1,1,0,1,1,"equal"
"530620-2002452",0,0,1,1,1,1,0,1,0,1,"equal"
"651105-1156726",1,0,1,1,1,0,1,1,1,1,"equal"
"720101-4469449",1,1,1,0,1,1,1,0,0,0,"equal"
"560912-2069396",0,0,0,0,1,0,1,1,0,0,"equal"
"970820-2581750",1,1,1,1,1,0,0,0,0,1,"equal"
"930420-2267458",1,1,1,1,0,1,1,0,1,1,"equal"
"820516-1446575",0,1,1,0,0,1,1,0,1,0,"equal"
"780811-4868417",0,0,1,0,0,1,1,0,0,1,"equal"
"720423-1558461",1,1,1,0,1,0,0,1,0,1,"equal"
"780822-3285718",0,0,1,1,0,1,1,1,0,1,"equal"
"651106-4335311",1,1,1,0,1,1,1,0,0,1,"equal"
"961020-4214460",0,0,0,1,1,0,1,0,1,0,"equal"
"740215-2003712",0,1,0,0,0,0,0,0,0,1,"equal"
"750428-4192505",0,1,1,0,0,1,1,0,0,0,"equal"
"721201-1867785",0,0,1,1,0,1,1,1,1,0,"equal"
"580205-1928350",1,0,1,1,0,1,1,1,0,0,"equal"
"770108-3167590",1,0,0,0,0,0,0,0,0,1,"equal"
"941207-1070389",1,1,0,0,1,1,1,1,1,1,"equal"
"581022-2988052",0,1,0,0,0,1,1,1,0,1,"equal"
"710915-4690442",0,1,0,0,0,0,0,1,0,1,"equal"
"600123-4536937",0,1,0,0,1,1,1,1,0,1,"equal"
"951208-4566474",0,1,1,0,1,1,1,0,0,0,"equal"
"610217-2131710",1,0,1,1,0,1,0,0,0,1,"equal"
"560815-4743792",1,1,1,0,0,1,0,0,0,1,"equal"
"780210-3494864",1,1,1,1,0,1,0,0,1,0,"equal"
"510515-4801044",1,1,1,1,1,0,0,1,1,1,"equal"
"901105-4231607",0,0,1,1,0,0,1,1,0,1,"equal"
"900418-3678513",0,1,1,1,1,0,0,0,0,1,"equal"
"801121-1637518",1,0,1,1,1,1,1,1,0,1,"equal"
"890617-2516230",1,1,1,1,1,0,0,0,0,0,"equal"
"900703-2783233",0,0,1,1,0,1,1,0,0,1,"equal"
"761208-1895161",1,0,0,1,1,0,0,1,1,1,"equal"
"840814-3771274",1,0,1,0,1,0,0,1,1,0,"equal"
"810502-3767553",1,1,0,1,1,0,1,1,0,0,"equal"
"731104-1226702",1,0,1,1,1,1,0,1,1,0,"equal"
"500720-1450682",0,0,1,0,1,1,1,1,1,0,"equal"
"870225-3316917",0,1,0,1,1,0,1,1,1,1,"equal"
"600508-4460173",0,0,0,1,1,1,1,0,1,1,"equal"
"610423-3133361",1,1,0,0,0,1,0,0,1,1,"equal"
"730614-1842284",0,1,0,1,1,0,1,0,1,0,"equal"
"920622-4389706",1,0,0,0,1,0,1,0,1,0,"equal"
"680827-1694886",1,1,0,1,1,0,0,1,0,1,"equal"
"640319-2410994",0,1,0,0,0,0,1,0,1,0,"equal"
"541212-1422587",1,1,0,1,1,0,0,1,0,0,"equal"
"630316-2189762",1,0,1,1,1,0,0,1,1,1,"equal"
"680219-1031512",0,0,1,1,1,1,1,0,1,1,"equal"
"560228-1886239",0,1,0,1,0,0,1,0,1,1,"equal"
"980616-3895350",0,1,0,0,1,0,0,1,1,0,"equal"
"840109-2231700",1,1,1,0,1,1,0,1,0,1,"equal"
"700121-3230238",1,1,1,0,0,0,0,1,1,0,"equal"
"800406-3871713",0,1,0,1,1,0,1,1,1,1,"equal"
"580107-4764899",1,0,1,1,1,0,1,1,0,1,"equal"
"830803-3357860",0,1,1,1,1,1,1,1,0,1,"equal"
"561212-1672240",1,1,1,1,1,1,0,0,0,1,"equal"
"831004-4010982",1,0,1,0,1,0,0,0,1,1,"equal"
"950117-3089805",1,1,0,0,0,1,0,0,1,0,"equal"
"810509-3213507",1,0,1,0,1,0,0,1,1,0,"equal"
"631107-2902042",1,0,0,1,1,1,0,0,1,0,"equal"
"601222-4100387",1,1,1,0,0,1,1,0,0,1,"equal"
"741013-2433661",1,0,0,0,0,1,0,0,1,1,"equal"
"940423-4914584",0,1,1,1,1,1,1,1,0,0,"equal"
"540717-3819887",0,0,1,1,0,1,1,0,1,1,"equal"
"650616-2712040",0,1,0,1,1,1,1,0,0,1,"equal"
"830617-3359685",0,0,1,1,1,0,0,0,0,1,"equal"
"921211-3688002",1,1,0,0,1,0,0,0,0,1,"equal"
"850410-1994657",0,1,0,1,1,1,0,1,1,1,"equal"
"561005-1453905",0,0,0,1,1,0,1,0,0,0,"equal"
"691204-4094942",0,0,1,0,0,1,0,1,0,0,"equal"
"510815-2695222",1,0,1,1,0,0,1,1,1,1,"equal"
"840712-2530621",1,0,1,1,1,0,0,0,0,0,"equal"
"500622-4414348",1,0,0,1,1,0,0,1,0,0,"equal"
"520117-2926093",1,1,1,1,0,1,0,0,0,1,"equal"
"770722-2363161",1,1,1,1,0,0,0,0,1,1,"equal"
"640504-1996811",1,1,0,0,1,0,0,0,1,1,"equal"
"790621-4202119",0,1,0,0,0,0,0,0,0,0,"equal"
"721101-2269574",1,0,0,0,1,1,1,1,0,1,"equal"
"580412-4307743",1,0,0,0,1,1,0,1,1,0,"equal"
"600208-2961579",1,0,0,0,1,0,0,0,0,1,"equal"
"520803-2126171",1,0,0,0,0,0,1,0,1,0,"equal"
"990708-1636682",1,0,1,1,0,1,1,0,1,1,"equal"
"790121-1663539",1,0,0,0,0,0,1,1,1,1,"equal"
"530212-4629253",1,0,1,1,0,1,0,1,0,1,"equal"
"581006-3950448",1,0,0,1,1,1,0,0,1,1,"equal"
"890803-2032671",0,1,1,1,0,0,1,0,0,1,"equal"
"731201-3363819",1,0,1,0,1,0,1,1,0,1,"equal"
"890715-3018098",0,1,1,1,0,0,0,1,1,0,"equal"
"930207-3470849",0,1,0,1,1,1,0,1,0,0,"equal"
"790927-1426604",1,0,0,0,1,0,1,1,1,1,"equal"
"890501-4607059",1,1,0,1,1,0,0,1,0,1,"equal"
"910208-2386533",0,0,0,1,0,1,1,0,0,1,"equal"
"550617-3424754",0,1,0,1,1,1,1,0,0,0,"equal"
"541021-4180341",0,1,0,1,0,0,1,0,1,1,"equal"
"780816-2773152",1,1,0,1,1,1,1,0,0,1,"equal"
"571116-4415455",0,0,0,0,1,1,0,0,0,0,"equal"
"980304-4895963",1,1,0,0,1,1,0,0,1,0,"equal"
"910726-2630192",0,0,1,0,0,1,0,0,0,0,"equal"
"570217-3012369",0,1,1,0,1,0,1,0,1,0,"equal"
"831026-4594645",0,0,0,0,1,1,1,1,1,0,"equal"
"570125-3218315",1,0,0,1,0,1,1,1,0,1,"equal"
"530217-4046500",0,1,1,0,1,0,1,1,1,0,"equal"
"551202-4342299",0,0,0,1,0,0,1,1,1,1,"equal"
"741215-3399218",1,0,1,1,1,0,0,1,1,0,"equal"
"520812-4042025",1,1,1,0,1,1,0,1,0,1,"equal"
"800623-4977803",1,0,0,1,0,0,1,1,0,0,"equal"
"780104-2538579",1,1,0,1,0,0,0,0,0,0,"equal"
"530814-2692989",1,0,0,0,1,0,0,0,0,0,"equal"
"880403-2862107",0,0,0,0,0,1,0,1,1,1,"equal"
"930323-4078997",1,1,0,0,1,1,0,0,0,1,"equal"
"550906-2203488",1,1,0,1,1,1,0,1,0,0,"equal"
"560406-3129586",0,0,1,0,1,0,1,1,1,0,"equal"
"560318-4014296",1,1,1,0,0,0,0,0,1,0,"equal"
"580728-4776912",1,0,1,1,0,1,1,1,1,0,"equal"
"990916-1794780",1,1,0,1,1,0,1,0,1,0,"equal"
"800910-3759166",1,1,0,1,1,0,1,1,1,1,"equal"
"610724-1200105",0,0,0,0,1,0,1,1,0,1,"equal"
"860118-1369008",1,1,0,0,0,1,0,0,0,0,"equal"
"500423-4149673",1,1,1,0,0,0,0,0,1,0,"equal"
"910126-3689016",1,0,1,0,1,0,1,0,0,1,"equal"
"991109-4046842",0,1,0,1,1,1,0,0,1,0,"equal"
"800811-3015044",1,1,1,0,1,0,0,1,0,0,"equal"
"770318-4848615",1,1,0,1,1,1,0,0,0,1,"equal"
"561007-3806240",1,1,1,1,1,1,1,1,1,1,"equal"
"501211-4712533",0,0,0,0,1,0,0,0,1,1,"equal"
"550812-2404788",1,0,0,0,1,0,0,0,1,0,"equal"
"610209-4343750",1,1,0,1,1,1,0,1,0,0,"equal"
"500410-3064487",1,1,1,1,1,1,1,0,1,1,"equal"
"740203-3773453",0,1,1,0,1,1,1,0,1,0,"equal"
"830418-3721954",1,0,0,1,0,0,0,1,0,1,"equal"
"920908-2816847",1,1,0,1,0,0,0,1,0,0,"equal"
"761015-2173102",1,0,1,1,0,1,1,0,0,1,"equal"
"741220-3909504",0,0,1,1,0,1,0,0,0,1,"equal"
"990701-1305287",1,0,1,0,1,0,1,1,0,0,"equal"
"900202-2652542",1,0,0,0,0,0,1,0,0,1,"equal"
"980821-3793286",0,0,0,0,1,0,0,0,1,0,"equal"
"690518-4860427",1,0,1,1,1,1,1,0,0,0,"equal"
"820109-1284155",0,0,1,0,0,1,0,1,1,1,"equal"
"820627-3712114",0,1,1,1,0,0,1,1,1,1,"equal"
"930619-4186234",1,0,1,0,1,1,1,1,0,0,"equal"
"560626-3196293",1,1,0,1,1,0,0,0,1,1,"equal"
"641220-1562998",1,1,1,0,0,1,0,1,0,0,"equal"
"860807-1475399",1,0,0,0,1,1,1,0,1,0,"equal"
"670424-1084932",1,0,0,0,1,0,0,0,0,1,"equal"
"840511-3220494",1,1,0,1,0,1,1,0,0,1,"equal"
"730903-3848254",0,0,0,0,0,0,0,1,1,0,"equal"
"750116-2579261",1,0,1,0,0,1,0,1,0,1,"equal"
"660717-4670701",1,0,1,0,0,0,1,1,0,0,"equal"
"701028-4118419",0,0,0,0,0,0,0,0,0,0,"equal"
"811214-2383935",0,1,0,0,0,0,1,0,0,1,"equal"
"850605-3825614",0,1,0,1,0,0,0,0,0,0,"equal"
"931225-4285033",0,0,1,0,1,1,0,0,1,0,"equal"
"970926-2407099",0,1,0,0,1,1,0,0,1,0,"equal"
"630426-4403052",1,0,1,1,1,0,1,0,1,1,"equal"
"760711-3357542",0,1,0,1,1,1,1,0,0,1,"equal"
"660803-1178932",0,0,1,0,0,0,0,0,1,0,"equal"
"770116-3705673",0,0,0,1,1,0,0,0,0,1,"equal"
"810606-1403798",0,1,1,1,1,1,1,1,1,0,"equal"
"860517-4121503",0,1,0,0,1,1,1,1,1,0,"equal"
"690828-3426469",1,0,1,0,0,1,1,1,0,0,"equal"
"890419-1237283",0,0,1,1,0,1,0,1,1,1,"equal"
"721111-2494710",1,0,1,0,0,1,0,0,0,1,"equal"
"860601-3396421",0,0,0,0,1,1,0,1,0,0,"equal"
"690623-3296722",1,0,1,1,1,0,1,1,0,1,"equal"
"580813-2149644",0,1,0,0,0,1,1,1,0,0,"equal"
"911126-4851439",0,0,0,1,1,0,1,0,0,1,"equal"
"520325-3580734",1,0,1,1,1,1,0,0,0,0,"equal"
"511009-1429331",0,0,0,0,1,1,0,0,0,0,"equal"
"900226-4248895",1,0,0,1,1,0,0,1,0,0,"equal"
"980316-3191327",0,0,1,0,1,1,1,0,1,0,"equal"
"820118-3939870",0,0,0,0,1,0,0,0,0,1,"equal"
"700822-3119555",0,1,1,1,1,1,1,1,1,0,"equal"
"720512-1540676",0,1,1,1,1,1,0,1,0,0,"equal"
"751128-3699910",0,1,1,0,0,0,0,1,0,0,"equal"
"790717-1203223",0,1,0,1,0,1,1,0,1,0,"equal"
"690703-1422200",1,0,1,1,0,0,0,1,0,0,"equal"
"780506-1136765",0,0,0,1,0,0,1,1,0,1,"equal"
"570806-1277623",0,0,1,1,0,1,0,1,1,1,"equal"
"710401-4210969",0,0,0,0,1,1,1,0,0,1,"equal"
"651215-2011894",0,0,0,0,1,1,0,0,0,1,"equal"
"850728-2993842",0,0,0,1,0,0,1,1,0,1,"equal"
"991119-4840043",1,1,0,0,0,1,0,1,1,1,"equal"
"500326-4981250",0,1,0,1,1,1,1,0,1,0,"equal"
"770908-1376021",1,0,1,0,0,0,0,0,1,1,"equal"
"980502-2331338",1,1,0,1,1,0,1,1,0,0,"equal"
"841006-1713329",1,0,1,1,0,0,0,1,0,1,"equal"
"860407-4196170",0,0,1,0,0,0,1,0,1,0,"equal"
"661207-1438973",0,0,1,0,1,0,0,0,0,0,"equal"
"590820-3886496",0,0,0,0,1,1,1,1,1,0,"equal"
"690515-3370161",1,1,0,1,1,0,0,1,1,1,"equal"
"901006-1340399",1,1,1,0,0,0,0,1,0,0,"equal"
"740817-4910110",0,1,1,1,1,0,1,1,0,1,"equal"
"861022-1325143",0,1,1,0,0,1,0,0,0,1,"equal"
"811215-3588904",0,1,1,0,1,0,0,1,0,1,"equal"
"660604-3111757",1,1,1,1,1,1,0,1,1,0,"equal"
"590108-4264036",1,0,1,0,0,0,1,1,0,1,"equal"
"951115-3445641",0,1,1,0,0,0,0,0,1,1,"equal"
"741222-4547844",1,0,0,0,0,0,0,1,0,0,"equal"
"810925-1377517",1,1,1,1,1,0,1,1,0,1,"equal"
"991009-1068650",1,0,0,0,0,0,0,0,1,0,"equal"
"820523-4700918",1,0,0,1,0,1,0,0,0,0,"equal"
"960205-1671521",1,0,0,1,1,1,1,1,1,1,"equal"
"630122-3709194",1,0,1,1,1,0,0,1,0,0,"equal"
"640703-1920311",1,0,1,1,0,1,0,1,0,0,"equal"
"670418-3030346",0,1,0,0,1,1,1,0,1,1,"equal"
"621007-4728754",0,0,0,1,1,0,0,0,1,1,"equal"
"630122-1186697",0,0,0,0,1,1,0,1,0,1,"equal"
"941025-2799937",0,0,0,0,0,1,1,1,1,0,"equal"
"730805-4869491",1,1,0,1,1,1,1,1,1,1,"equal"
"510422-2673650",1,1,0,1,1,1,0,1,1,0,"equal"
"670301-2292544",1,0,1,1,1,1,1,0,1,1,"equal"
"571008-3980893",1,0,1,0,0,1,0,0,0,0,"equal"
"520714-1925555",0,0,0,0,0,1,1,1,1,0,"equal"
"770615-3294523",1,0,0,1,0,0,0,1,0,1,"equal"
"941104-3660895",1,1,1,1,1,0,0,1,0,0,"equal"
"560415-4019064",0,1,0,0,0,0,0,1,0,0,"equal"
"760404-3654954",1,0,0,0,0,0,1,1,1,1,"equal"
"910525-3192177",0,0,0,1,0,0,0,0,1,1,"equal"
"830119-3897497",1,0,0,1,1,1,1,0,0,0,"equal"
"671204-2569964",1,0,1,1,0,0,0,1,0,1,"equal"
"840219-3516681",0,0,0,0,0,0,1,1,0,1,"equal"
"770522-2796970",0,1,1,0,0,0,1,0,0,0,"equal"
"940524-1094997",1,1,1,0,1,1,1,0,1,1,"equal"
"610813-3460244",1,1,1,0,1,0,1,1,0,0,"equal"
"620619-1863786",0,0,0,1,1,1,0,0,1,0,"equal"
"530224-2562030",1,0,0,0,1,1,0,1,0,1,"equal"
"851003-3648813",0,1,1,0,0,0,1,0,1,1,"equal"
"680206-2370048",0,1,1,1,1,1,0,1,0,0,"equal"
"610408-3919539",0,0,0,0,1,0,0,0,1,1,"equal"
"831113-1681028",1,1,1,0,0,1,1,1,1,0,"equal"
"640807-2469902",1,1,1,0,0,0,1,0,0,0,"equal"
"720205-3232648",1,1,1,0,1,0,0,1,1,0,"equal"
"660612-4568559",1,0,1,0,0,0,0,1,1,0,"equal"
"581024-4685235",0,0,1,0,1,0,1,1,0,1,"equal"
"960422-2639830",1,1,0,0,0,0,1,0,0,1,"equal"
"780203-1163495",0,0,1,1,1,0,0,0,0,1,"equal"
