"personal_id","Disease_1","Disease_2","Disease_3","Disease_4","Disease_5","Disease_6","Disease_7","Disease_8","Disease_9","Disease_10","Status"
"870618-2720791",1,1,0,0,1,1,1,1,1,0,"equal"
"820511-3802683",1,0,1,0,1,0,1,1,1,1,"equal"
"581126-2127809",1,0,0,1,1,0,0,1,1,0,"equal"
"900119-1438450",1,1,1,0,0,1,0,0,0,1,"equal"
"830107-3146330",1,1,1,0,1,0,0,1,0,1,"equal"
"640713-1455692",0,1,1,1,0,0,0,0,0,1,"equal"
"710804-4525432",0,0,1,1,0,0,0,0,0,1,"equal"
"810301-3361282",1,1,0,1,1,0,1,1,1,0,"equal"
"870627-1423426",1,1,0,0,1,0,1,1,1,1,"equal"
"871117-1978098",1,1,0,1,0,0,0,1,1,0,"equal"
"860827-2732169",1,1,0,0,0,1,0,1,1,0,"equal"
"571016-4041638",1,0,0,1,1,0,1,0,1,0,"equal"
"960618-4220179",1,0,1,0,1,0,0,1,1,0,"equal"
"610606-3243389",1,1,1,0,0,0,0,0,1,1,"equal"
"661206-3979567",0,1,0,1,1,1,0,1,1,0,"equal"
"600913-1624436",1,0,0,0,0,1,0,0,0,0,"equal"
"860201-4172277",1,0,0,1,1,1,1,0,1,1,"equal"
"920806-3507704",1,1,1,0,0,0,0,0,0,0,"equal"
"901101-1024680",1,1,1,1,1,0,0,0,0,0,"equal"
"930703-1140591",0,1,1,1,0,0,0,0,1,0,"equal"
"710620-4304861",0,0,1,0,0,0,1,0,1,0,"equal"
"651225-2215530",1,1,1,1,1,0,1,1,0,0,"equal"
"690924-4437569",1,1,0,0,1,0,0,0,1,0,"equal"
"981127-4978049",0,0,0,0,0,1,1,1,0,0,"equal"
"911221-1404034",1,0,0,0,1,0,1,1,0,0,"equal"
"590418-4745273",1,0,0,1,1,0,1,0,1,0,"equal"
"510107-2703340",1,1,1,0,0,1,1,0,1,1,"equal"
"720722-1281801",1,0,1,0,1,0,1,1,0,0,"equal"
"620309-1560047",0,1,0,1,0,1,1,1,0,1,"equal"
"630116-4724903",1,1,1,1,0,0,1,0,1,0,"equal"
"550724-2143648",1,1,1,1,1,0,0,1,0,1,"equal"
"780622-3094463",1,0,1,0,1,0,0,1,0,1,"equal"
"501128-3590816",0,0,0,1,0,1,1,1,1,0,"equal"
"660221-1206005",1,1,1,0,0,0,0,0,1,0,"equal"
"570321-1264305",1,1,0,1,1,1,1,1,0,0,"equal"
"910904-3989518",0,0,0,1,0,0,1,0,0,0,"equal"
"571106-3932806",1,0,0,0,0,1,1,1,0,0,"equal"
"681103-1483569",0,1,1,1,0,1,1,0,1,0,"equal"
"830923-4797254",0,1,0,0,0,1,0,0,0,1,"equal"
"780522-4730708",0,1,0,1,1,0,1,0,1,1,"equal"
"581116-2428538",0,0,0,1,1,1,1,0,0,1,"equal"
"741127-1343175",0,1,1,0,1,0,0,1,1,1,"equal"
"590810-1719808",0,1,1,1,0,0,0,1,0,0,"equal"
"840801-2849332",0,1,1,1,0,0,1,1,0,0,"equal"
"931106-3876923",0,1,0,0,1,0,0,0,1,0,"equal"
"790619-3327364",1,1,0,0,1,1,1,0,0,0,"equal"
"930617-3837374",1,1,1,0,0,0,1,1,1,0,"equal"
"511111-1688128",1,1,0,0,1,0,0,0,1,0,"equal"
"851126-1866165",0,0,0,1,1,0,1,1,0,1,"equal"
"910109-3839208",0,0,0,1,0,1,1,0,1,1,"equal"
"890117-3027245",1,0,1,1,0,1,1,1,1,0,"equal"
"810922-1426831",1,1,1,0,1,0,0,1,0,0,"equal"
"850422-2682729",0,0,1,0,0,0,1,0,1,0,"equal"
"650510-2572922",0,0,0,0,0,0,0,1,1,0,"equal"
"850510-1832382",0,0,1,1,1,0,0,0,0,1,"equal"
"711202-1636606",0,0,1,0,0,1,1,0,0,0,"equal"
"550406-3717251",1,0,1,1,0,1,0,0,1,0,"equal"
"670517-4598184",1,1,1,0,0,1,1,1,0,1,"equal"
"940803-4608498",1,1,0,1,0,1,0,1,1,0,"equal"
"890920-3093839",0,1,1,0,1,1,0,0,0,0,"equal"
"850322-3031034",0,1,0,0,1,0,1,1,0,1,"equal"
"761226-3705031",0,1,1,1,1,0,0,0,1,0,"equal"
"910823-3956442",0,1,0,1,0,1,0,1,1,0,"equal"
"500811-3504426",0,0,1,0,0,1,0,0,1,1,"equal"
"660927-4213735",0,1,0,1,1,0,1,1,0,0,"equal"
"550902-3461647",0,0,0,0,0,1,1,1,1,1,"equal"
"870912-1786200",1,1,0,0,1,1,1,1,1,1,"equal"
"680510-2278416",0,1,0,0,1,0,0,0,0,0,"equal"
"710928-4494776",1,1,0,0,1,1,0,1,1,0,"equal"
"600525-3460891",1,1,0,1,0,0,1,1,1,1,"equal"
"631015-1811458",0,0,1,1,0,0,0,0,1,1,"equal"
"970113-1687801",1,0,1,0,1,0,1,1,1,1,"equal"
"700122-1314273",0,0,0,1,0,1,0,0,1,0,"equal"
"630412-4373529",1,1,0,0,1,0,0,0,0,1,"equal"
"950714-2976038",0,1,1,0,1,1,1,1,1,1,"equal"
"850519-3706591",1,0,0,1,1,0,0,1,1,0,"equal"
"871216-4675559",0,1,1,1,1,0,0,1,1,0,"equal"
"681001-1425342",0,0,0,1,1,1,0,0,1,1,"equal"
"650325-2437550",0,0,1,0,0,0,0,1,0,0,"equal"
"521015-4100210",1,1,0,1,1,1,0,1,0,1,"equal"
"560515-1701643",1,1,0,1,1,0,0,1,0,1,"equal"
"851120-2332215",0,0,0,1,0,1,1,0,1,0,"equal"
"870405-1930388",0,1,1,0,1,1,1,0,0,1,"equal"
"870311-3635961",0,0,0,1,0,0,1,1,0,0,"equal"
"570106-2133312",1,1,1,1,1,1,1,0,1,1,"equal"
"911006-1073964",1,1,0,0,1,0,0,1,1,0,"equal"
"680913-4353908",1,1,1,1,0,0,0,1,0,0,"equal"
"640618-3657101",1,0,1,0,0,0,0,1,0,0,"equal"
"781010-1809469",0,0,0,0,1,1,1,0,0,0,"equal"
"800606-4812504",0,0,0,0,0,1,0,1,0,1,"equal"
"930525-2064328",1,1,1,1,0,1,1,1,1,1,"equal"
"880109-1786302",0,1,0,1,1,1,1,0,0,1,"equal"
"581214-2385419",1,0,1,0,1,0,1,1,1,1,"equal"
"771005-2544515",1,1,0,1,0,1,0,1,1,1,"equal"
"550819-3332258",0,1,1,0,1,0,0,1,0,1,"equal"
"801223-1879517",1,0,1,1,1,1,1,0,0,1,"equal"
"930804-2275856",1,0,0,0,0,1,1,1,1,1,"equal"
"871126-1577134",0,1,0,1,1,0,1,1,1,0,"equal"
"970621-3601232",1,0,0,1,0,1,1,0,0,1,"equal"
"970309-4629464",0,0,1,1,1,0,1,1,0,1,"equal"
"900708-1576206",0,0,1,1,0,0,1,1,0,1,"equal"
"730727-3222969",1,0,1,0,1,1,0,0,0,1,"equal"
"820911-2969192",1,0,0,0,0,1,0,1,1,0,"equal"
"640624-1593398",1,0,1,0,0,0,0,0,1,1,"equal"
"610705-3813350",1,1,1,0,0,0,0,0,0,0,"equal"
"750323-1031196",0,0,0,0,0,1,1,0,1,1,"equal"
"550418-4509135",1,0,1,0,1,1,1,0,0,1,"equal"
"551213-2474021",1,1,1,1,0,1,0,1,0,1,"equal"
"760428-4563113",0,0,0,1,0,1,1,0,0,1,"equal"
"941101-2844277",1,1,0,1,1,0,0,1,0,0,"equal"
"861121-3234915",0,1,1,0,1,1,1,1,0,0,"equal"
"640111-4081706",0,1,0,1,1,0,0,1,1,1,"equal"
"570401-4390253",1,1,1,1,1,0,1,1,1,1,"equal"
"500715-2923935",1,0,1,1,0,0,1,1,0,0,"equal"
"510722-3219352",0,1,0,1,1,0,0,1,0,0,"equal"
"740624-2486379",1,1,0,0,0,0,1,0,0,1,"equal"
"960923-4940045",0,1,1,1,1,0,0,1,0,1,"equal"
"941106-4856327",1,0,1,0,1,1,1,0,0,0,"equal"
"900101-4844749",0,0,0,0,0,1,0,0,0,1,"equal"
"880613-2938602",0,1,1,1,0,1,1,1,1,0,"equal"
"571017-3077874",1,1,0,0,0,1,0,1,1,0,"equal"
"991218-3725638",0,1,1,0,0,0,1,0,1,0,"equal"
"940307-1114590",1,0,0,1,0,1,1,1,0,0,"equal"
"930628-4063243",0,0,0,0,0,0,0,1,0,1,"equal"
"610611-3107087",1,1,0,1,0,0,1,1,1,1,"equal"
"950623-3277910",0,0,1,1,0,1,1,1,1,1,"equal"
"890910-1051421",0,0,0,0,1,0,0,1,1,0,"equal"
"881124-1359275",0,0,1,0,1,0,1,1,1,0,"equal"
"790417-1901802",1,0,1,1,0,1,1,1,0,0,"equal"
"561217-1473008",1,0,0,0,1,0,1,0,1,0,"equal"
"550326-1748569",0,0,0,1,0,1,1,1,0,1,"equal"
"790708-4487265",1,1,0,0,0,0,1,0,0,1,"equal"
"680924-4550709",0,1,0,1,0,0,0,1,1,0,"equal"
"910803-3353004",0,0,0,1,0,0,0,1,1,1,"equal"
"590207-1436094",1,0,0,0,1,0,1,1,0,1,"equal"
"980310-2207278",1,0,0,0,0,0,1,1,1,1,"equal"
"750518-2104434",1,1,0,0,1,1,1,1,1,0,"equal"
"781123-3997926",1,1,0,1,1,0,0,0,0,0,"equal"
"530117-1685910",1,1,0,1,1,0,0,0,0,1,"equal"
"600303-2583210",1,1,0,1,1,1,1,0,1,0,"equal"
"510212-2988001",0,0,1,0,0,1,1,0,0,1,"equal"
"860728-3192116",0,0,0,0,1,1,1,1,0,1,"equal"
"721205-4173751",0,0,1,0,0,0,0,1,1,0,"equal"
"690727-3181655",0,0,1,1,1,1,1,0,1,0,"equal"
"540214-4067244",0,1,0,1,1,1,0,0,1,0,"equal"
"570707-1738717",1,0,1,0,0,1,0,1,1,1,"equal"
"870511-3217856",1,0,0,0,1,1,0,0,0,0,"equal"
"690525-4031635",0,0,1,0,0,1,1,0,1,0,"equal"
"600611-3998717",1,0,0,1,0,0,1,0,1,1,"equal"
"700114-1860328",0,0,1,0,0,1,0,0,1,1,"equal"
"990316-4450300",0,1,1,1,1,1,1,1,0,1,"equal"
"800408-4468109",1,1,0,0,1,1,0,1,0,0,"equal"
"780207-3244944",1,1,1,0,1,1,0,0,1,0,"equal"
"641203-4422088",0,1,1,1,1,0,0,1,0,1,"equal"
"970908-4183145",1,0,0,1,1,1,0,0,1,0,"equal"
"600106-3753152",1,1,0,1,0,0,1,0,1,1,"equal"
"900214-4308355",0,0,1,0,1,0,1,1,0,0,"equal"
"690206-4872509",0,0,0,0,1,1,1,0,1,0,"equal"
"910420-4612131",1,0,0,0,1,1,1,1,1,0,"equal"
"750123-1518152",0,0,0,0,0,1,0,0,1,0,"equal"
"730522-2091953",0,0,1,1,0,1,1,1,1,1,"equal"
"850722-3603991",0,1,0,0,0,0,0,0,0,1,"equal"
"910801-2370207",0,1,1,0,0,1,1,1,1,0,"equal"
"980728-1124178",1,1,1,1,1,0,0,1,1,0,"equal"
"990509-3831991",1,0,0,1,1,1,1,1,1,0,"equal"
"840216-1040311",1,0,1,0,1,0,0,0,1,0,"equal"
"821103-2140767",1,1,0,0,1,0,0,1,1,0,"equal"
"760614-4831067",1,1,1,0,1,0,1,0,1,0,"equal"
"660802-2997848",0,1,0,1,1,0,0,1,0,0,"equal"
"860827-3003456",1,1,1,1,1,0,0,0,1,1,"equal"
"500107-1947954",1,0,0,0,0,1,0,0,0,0,"equal"
"850506-1404547",0,0,1,0,1,0,0,0,1,1,"equal"
"650611-3743225",1,1,1,0,1,1,1,1,0,1,"equal"
"930817-3933999",1,1,0,0,1,1,1,1,0,1,"equal"
"770119-4150617",0,1,0,0,0,0,0,0,1,0,"equal"
"570227-2687337",1,0,0,0,1,1,0,0,0,1,"equal"
"840325-3306346",1,0,0,1,1,0,0,0,1,0,"equal"
"590621-2227270",1,1,1,1,1,1,0,1,1,1,"equal"
"750423-4906098",0,1,0,0,1,0,1,0,0,0,"equal"
"551028-4777893",0,1,0,1,1,0,0,0,1,1,"equal"
"970411-2046863",1,1,0,1,0,1,0,0,0,0,"equal"
"971003-2108078",0,0,0,0,0,1,1,0,1,0,"equal"
"680808-2941902",1,1,1,0,1,1,0,0,0,1,"equal"
"710214-2366152",0,1,0,1,0,1,1,1,0,0,"equal"
"910828-2641217",0,0,1,1,1,1,1,0,1,1,"equal"
"700802-2748724",1,1,0,0,1,0,0,0,1,0,"equal"
"860812-1244059",0,1,1,1,0,0,0,0,0,1,"equal"
"670525-4796172",0,0,1,1,1,1,1,0,0,0,"equal"
"540618-1050463",1,1,1,0,1,0,1,1,1,1,"equal"
"870422-1648490",0,0,0,0,1,1,0,1,1,1,"equal"
"750824-2192850",1,1,1,0,1,1,0,1,0,0,"equal"
"951101-1201343",0,0,1,1,0,0,1,0,1,1,"equal"
"921102-1569297",1,1,1,0,0,1,0,0,1,1,"equal"
"590620-1258568",1,1,0,0,0,0,1,1,1,0,"equal"
"651117-4050163",1,1,0,1,1,0,0,1,0,1,"equal"
"850917-2707282",1,1,1,0,0,1,1,1,0,1,"equal"
"690216-3768191",0,0,1,1,1,0,0,0,0,0,"equal"
"551209-3809918",1,0,0,0,1,0,0,0,0,1,"equal"
"771024-4827247",1,0,1,0,1,0,0,0,0,1,"equal"
"821222-4778812",0,1,0,0,0,1,0,0,0,0,"equal"
"960813-4893562",1,0,0,1,0,0,0,0,1,0,"equal"
"990316-3485591",1,0,0,1,1,1,1,1,1,0,"equal"
"970215-3782838",1,1,1,0,0,0,1,1,1,1,"equal"
"570207-3452558",0,1,0,1,1,1,0,1,1,1,"equal"
"660405-3152615",0,1,1,0,0,1,1,0,0,0,"equal"
"651227-3448710",1,1,1,1,1,1,1,0,1,1,"equal"
"641001-1039010",1,0,1,1,1,1,0,1,1,1,"equal"
"571014-3034200",1,0,0,0,0,1,0,0,1,0,"equal"
"910521-2532921",1,0,0,1,1,1,0,1,1,1,"equal"
"970412-4998186",1,0,1,1,0,0,0,1,0,0,"equal"
"700813-1544279",0,1,1,1,1,0,0,0,0,0,"equal"
"580419-2418331",1,1,1,1,0,1,1,1,1,0,"equal"
"960719-1093387",1,0,0,0,0,0,1,1,0,0,"equal"
"650224-1436580",1,0,1,0,0,0,1,0,1,0,"equal"
"660825-1884172",1,1,0,1,1,0,0,1,0,0,"equal"
"720901-3694749",0,1,1,1,1,1,1,0,1,0,"equal"
"561007-4801806",0,1,0,0,1,0,0,0,0,1,"equal"
"930813-1980900",1,0,1,0,0,0,0,0,1,0,"equal"
"700411-4574296",0,1,1,1,1,1,0,1,0,0,"equal"
"670123-3264701",0,1,1,0,1,0,0,1,0,1,"equal"
"580410-4268721",1,0,1,1,1,0,1,1,0,1,"equal"
"730304-4498637",1,1,0,0,0,0,1,1,0,0,"equal"
"881216-3152749",1,1,1,0,0,1,0,1,0,0,"equal"
"600827-1189164",0,1,1,0,0,0,0,1,0,1,"equal"
"581018-2262034",0,0,0,0,0,1,0,1,0,1,"equal"
"990923-2460212",0,0,0,1,1,1,0,0,1,0,"equal"
"900712-1160644",1,0,0,0,0,0,0,0,0,0,"equal"
"540928-4781333",1,0,1,1,1,1,0,1,0,0,"equal"
"531221-1272311",1,0,1,1,0,1,0,0,0,0,"equal"
"960525-2408538",1,0,1,1,0,0,0,0,0,1,"equal"
"840927-3222045",0,0,1,0,1,0,0,1,0,1,"equal"
"560821-3135552",0,0,1,0,1,1,0,0,1,1,"equal"
"720228-3751915",1,0,0,1,1,1,0,1,0,1,"equal"
"701110-2758728",1,0,0,0,0,1,0,0,1,1,"equal"
"621002-1842041",0,1,1,0,1,0,1,0,0,1,"equal"
"600708-4254404",1,1,0,0,0,1,0,0,0,0,"equal"
"760120-3301296",0,1,0,0,1,1,1,1,1,1,"equal"
"590407-4805810",1,1,0,0,0,0,0,1,0,1,"equal"
"830123-4431616",0,1,0,0,0,0,1,0,0,0,"equal"
"780209-1841369",1,1,1,0,1,1,0,0,1,1,"equal"
"840917-2740065",0,1,0,1,1,0,0,0,1,0,"equal"
"720203-3525110",0,0,0,0,0,0,0,1,0,1,"equal"
"980224-3232180",1,1,1,1,1,0,1,1,0,1,"equal"
"631122-4404650",1,0,0,0,1,1,1,0,0,1,"equal"
"581126-1561772",0,1,1,0,1,0,1,1,1,1,"equal"
"520316-4190252",0,0,1,1,0,0,1,0,1,0,"equal"
"990821-3987522",1,0,1,1,0,0,1,1,1,0,"equal"
"660818-3928852",0,0,1,0,0,0,0,1,1,0,"equal"
"520728-3878754",0,0,0,1,0,0,0,0,0,0,"equal"
"970103-1694069",0,1,0,0,1,1,0,1,0,0,"equal"
"840913-4595814",1,1,1,0,1,0,1,1,0,1,"equal"
"500124-3338654",1,0,0,1,1,1,0,1,0,0,"equal"
"630722-3077542",1,1,1,1,0,0,0,0,1,1,"equal"
"670912-3846178",0,0,0,0,1,1,0,1,0,0,"equal"
"710518-1188119",0,1,1,0,0,1,1,0,1,1,"equal"
"800416-3917598",0,1,1,1,1,0,0,1,1,0,"equal"
"630103-4626647",0,0,1,0,1,1,1,1,1,0,"equal"
"720123-1566914",1,0,0,1,1,1,0,1,1,0,"equal"
"740208-3795221",0,0,0,1,0,0,0,1,1,1,"equal"
"581001-3811039",0,1,0,1,0,0,0,1,1,0,"equal"
"920708-1923085",0,0,1,1,0,1,0,0,1,0,"equal"
"580605-1725861",0,1,1,1,0,0,1,0,1,1,"equal"
"821002-2524828",0,0,0,0,0,1,0,0,0,1,"equal"
"950826-2386317",1,1,1,0,0,1,0,0,1,0,"equal"
"820328-4759400",0,1,1,1,0,0,0,1,1,0,"equal"
"930609-2581332",1,0,0,1,0,1,0,0,1,1,"equal"
"731219-1544879",0,1,0,0,0,1,0,1,0,0,"equal"
"510618-2797433",0,0,1,0,0,0,0,1,1,1,"equal"
"630210-1061785",1,0,1,1,1,0,1,0,0,1,"equal"
"511003-3301791",1,0,1,1,1,1,1,0,1,1,"equal"
"830214-4243427",1,1,0,1,0,1,0,1,1,1,"equal"
"670708-2076941",0,0,1,0,1,0,1,0,1,0,"equal"
"870813-2847859",1,1,1,0,1,0,1,1,0,0,"equal"
"530801-3726561",0,1,1,1,0,1,0,0,1,1,"equal"
"601204-3659033",0,0,1,0,1,0,1,0,0,1,"equal"
"620701-2079933",1,1,0,1,0,0,1,0,1,1,"equal"
"660104-1431699",0,1,1,1,0,1,1,1,1,0,"equal"
"570411-1774337",1,1,0,0,1,1,1,0,1,1,"equal"
"640609-1716759",0,1,0,1,1,1,1,1,1,0,"equal"
"870605-3283945",1,0,0,0,0,0,1,0,0,0,"equal"
"690328-1384928",1,0,1,0,1,1,0,0,1,1,"equal"
"890324-2739269",0,1,1,1,1,0,0,0,1,1,"equal"
"601222-2634284",0,1,1,0,0,1,0,1,0,0,"equal"
"570708-2249826",0,0,0,0,1,0,0,0,0,0,"equal"
"590503-1243307",0,0,1,0,1,1,1,0,0,0,"equal"
"950821-4216232",0,1,0,0,1,1,1,0,1,1,"equal"
"860317-3035955",0,0,1,1,0,0,0,0,1,1,"equal"
"700318-4497280",0,0,0,1,0,1,0,0,1,0,"equal"
"600402-2592527",1,1,0,0,1,1,1,0,0,0,"equal"
"930901-4693554",1,1,0,0,0,0,0,1,1,0,"equal"
"950603-4725405",0,0,1,0,0,1,0,1,0,0,"equal"
"610707-4275875",1,0,1,0,0,0,0,1,0,1,"equal"
"641118-4051196",1,1,1,1,1,1,0,1,0,1,"equal"
"721113-1987627",0,1,1,1,0,0,1,0,1,0,"equal"
"770610-1122972",1,0,0,1,1,0,1,1,0,1,"equal"
"990520-2622384",1,0,1,1,0,0,1,0,0,1,"equal"
"930824-1935887",1,1,0,1,0,0,1,1,1,0,"equal"
"860305-1102329",0,0,1,0,0,0,1,0,0,0,"equal"
"530211-1191307",1,1,0,1,0,0,1,1,1,0,"equal"
"570212-3058527",0,0,1,0,0,0,1,1,0,0,"equal"
"710328-3970828",0,0,1,1,1,1,0,1,1,0,"equal"
"860724-1069757",1,1,1,1,0,1,0,0,0,1,"equal"
"510315-1269495",0,0,1,1,1,1,1,1,1,0,"equal"
"860420-4175213",0,0,0,0,1,1,1,1,1,1,"equal"
"571209-1274975",0,0,1,0,1,1,0,1,0,1,"equal"
"540702-3469169",1,0,0,1,0,0,0,0,1,0,"equal"
"790920-2331524",0,1,0,0,1,1,0,1,0,0,"equal"
"680604-3268860",0,1,0,0,0,0,0,1,1,0,"equal"
"760626-2063913",0,1,1,1,1,0,1,1,1,1,"equal"
"680803-3867306",1,0,1,1,0,0,0,1,1,0,"equal"
"800225-2203623",0,1,0,0,1,1,1,0,0,0,"equal"
"991013-3596970",0,0,1,0,1,0,1,1,0,0,"equal"
"870602-4652412",1,1,1,1,0,0,1,0,0,1,"equal"
"601228-3790781",0,1,0,0,0,1,1,1,0,0,"equal"
"891106-1938218",0,1,0,0,0,0,0,0,1,0,"equal"
"951202-4922992",0,1,1,0,0,0,0,0,1,1,"equal"
"790313-2381594",1,0,0,1,0,1,0,1,1,0,"equal"
"830223-3612669",0,1,0,0,1,1,0,1,0,1,"equal"
"630818-2979551",1,0,0,1,0,0,1,0,0,0,"equal"
"830506-1043618",1,0,0,0,1,1,1,0,0,1,"equal"
"540527-1457343",1,0,1,1,0,1,1,1,1,1,"equal"
"580406-3414637",0,1,0,1,0,1,0,0,1,0,"equal"
"860616-3052481",0,0,1,1,1,0,1,0,0,1,"equal"
"550827-4650082",1,0,0,0,1,0,0,1,0,1,"equal"
"850822-4520564",1,0,1,1,0,1,1,0,1,1,"equal"
"640325-2238233",0,1,0,1,1,0,1,0,1,1,"equal"
"840307-1545195",0,0,1,1,1,1,0,1,1,0,"equal"
"600217-3093791",0,0,1,1,0,1,1,0,0,1,"equal"
"921113-2923693",0,1,0,0,0,1,1,0,1,1,"equal"
"730224-1442235",0,1,1,0,1,0,1,1,1,0,"equal"
"740816-3944437",0,1,0,1,0,1,0,0,1,0,"equal"
"970120-3810327",1,1,0,0,0,0,1,1,0,1,"equal"
"690110-4509657",1,0,0,1,1,0,1,0,1,1,"equal"
"730814-2550506",0,0,1,0,1,0,1,1,1,0,"equal"
"771005-3422120",1,1,0,1,1,0,1,0,0,0,"equal"
"750514-2805070",1,0,0,1,1,1,0,1,0,0,"equal"
"790605-2813844",0,1,0,1,1,1,1,1,0,1,"equal"
"660618-4855926",1,0,0,1,1,0,1,0,0,1,"equal"
"810813-4432447",1,0,0,0,1,0,0,1,0,0,"equal"
"720421-1827462",1,1,0,1,0,1,0,1,1,0,"equal"
"640802-2790345",0,0,0,0,1,1,0,1,1,0,"equal"
"710916-4616585",1,0,0,0,0,0,1,0,1,0,"equal"
"580602-1431536",1,1,1,0,0,0,0,0,1,1,"equal"
"961105-2880419",1,1,0,1,0,0,1,0,1,0,"equal"
"800224-1721433",1,1,1,1,0,0,0,0,0,0,"equal"
"930225-3182801",0,0,1,0,0,1,0,0,1,1,"equal"
"610617-3813428",1,0,1,1,1,1,1,1,0,1,"equal"
"510311-1096323",0,1,1,0,1,1,1,0,1,1,"equal"
"710917-1991443",1,0,1,1,1,1,0,1,1,1,"equal"
"870304-1860257",1,0,1,1,1,0,1,1,1,1,"equal"
"880922-4976289",1,0,0,0,0,1,0,0,0,0,"equal"
"690724-4966881",0,0,0,0,1,0,1,0,0,0,"equal"
"871018-2866815",0,0,0,1,0,0,0,1,0,1,"equal"
"840201-1903806",0,0,1,0,0,1,1,0,0,1,"equal"
"831106-4214851",0,0,1,0,0,1,1,1,1,0,"equal"
"660126-1334934",0,0,0,1,0,0,1,1,1,0,"equal"
"530826-1893308",1,1,1,0,1,1,1,1,0,1,"equal"
"661107-4770181",0,1,1,1,1,0,0,1,1,0,"equal"
"600817-3244496",0,0,0,0,0,1,1,1,1,0,"equal"
"670309-2743960",0,0,0,0,1,1,0,0,0,1,"equal"
"720225-4639345",1,0,1,0,0,1,0,0,0,1,"equal"
"930317-4179924",1,1,0,1,0,1,0,0,1,1,"equal"
"670914-2800236",0,1,1,0,1,1,0,0,0,1,"equal"
"960109-2441320",1,0,1,1,0,1,1,1,0,0,"equal"
"561022-1466321",0,1,0,0,0,1,1,0,0,1,"equal"
"701024-1553363",0,1,0,0,1,1,0,1,1,1,"equal"
"761125-4088686",1,1,0,1,1,1,0,1,0,1,"equal"
"740312-4102734",1,0,1,1,1,1,0,0,0,0,"equal"
"750713-1050276",0,1,0,0,0,0,1,0,1,1,"equal"
"710718-2707195",0,1,0,1,1,1,1,0,1,0,"equal"
"600606-3752347",1,1,1,0,0,0,0,0,0,0,"equal"
"690221-1280816",1,0,0,1,0,0,0,1,0,0,"equal"
"680309-4026733",0,0,0,0,1,0,1,1,0,1,"equal"
"980201-4594456",0,0,0,0,0,1,1,0,1,0,"equal"
"980312-3393448",0,1,1,0,1,0,0,1,0,1,"equal"
"970924-1015617",0,0,1,1,1,0,0,1,0,1,"equal"
"850204-4395302",1,0,1,0,1,1,0,0,0,0,"equal"
"951205-3963279",0,0,0,1,1,1,0,0,1,1,"equal"
"541004-3841970",0,0,0,1,1,0,0,0,1,0,"equal"
"580903-3023614",1,0,0,1,0,0,1,1,1,1,"equal"
"900702-1262532",1,1,1,0,1,1,1,0,1,1,"equal"
"800116-3739475",0,0,0,1,1,0,1,0,0,0,"equal"
"670512-1624374",1,1,0,0,1,1,1,1,0,0,"equal"
"680204-1294562",0,1,1,1,0,0,0,1,1,0,"equal"
"530110-1954601",1,1,0,0,1,0,1,0,1,0,"equal"
"541216-1106236",0,1,0,0,0,0,1,0,0,0,"equal"
"831013-2415536",0,0,1,1,1,1,0,0,1,0,"equal"
"931213-2687535",0,1,0,1,1,1,1,0,0,1,"equal"
"670709-2336944",0,0,0,1,1,0,0,0,0,0,"equal"
"690816-3562386",0,0,0,1,1,1,0,0,0,0,"equal"
"800915-3987923",1,1,0,1,1,1,1,0,1,0,"equal"
"861023-2026005",0,0,1,0,0,0,0,1,0,0,"equal"
"880115-4195960",1,1,1,1,1,0,0,1,0,0,"equal"
"840315-2619663",0,0,0,1,0,0,0,1,1,1,"equal"
"501023-2550371",1,0,0,1,1,0,0,1,1,0,"equal"
"741217-4967872",1,0,0,0,0,0,1,0,0,1,"equal"
"790408-3469954",1,1,0,0,0,0,1,0,1,1,"equal"
"570928-2921874",0,1,0,0,0,1,0,0,1,1,"equal"
"720506-4556301",1,0,1,0,1,0,1,1,1,0,"equal"
"930806-1049630",1,1,0,1,1,1,0,1,0,1,"equal"
"620105-1850569",0,1,1,1,0,1,1,1,1,0,"equal"
"880405-2397352",0,0,0,1,0,1,1,1,0,1,"equal"
"811012-3579013",0,0,0,0,1,1,0,0,1,1,"equal"
"691217-4502075",0,1,1,1,1,0,1,1,1,1,"equal"
"651112-2724318",0,0,0,0,1,0,0,0,0,1,"equal"
"760416-2165942",0,0,1,1,1,1,0,1,0,1,"equal"
"640206-1476668",0,1,1,1,1,1,1,0,1,1,"equal"
"850101-2345709",0,0,0,0,1,0,0,1,1,0,"equal"
"741118-2956845",0,0,1,0,0,0,1,0,1,0,"equal"
"560407-1128011",1,1,1,0,1,1,0,1,1,0,"equal"
"771012-4616422",0,0,1,1,1,0,1,1,0,0,"equal"
"710804-3393873",1,0,1,1,0,1,0,0,0,0,"equal"
"820422-1068311",1,0,0,1,1,1,0,0,1,0,"equal"
"920222-4919875",1,0,0,0,0,1,1,0,1,0,"equal"
"540415-3930550",1,0,1,0,1,0,1,0,0,0,"equal"
"830905-1128569",0,1,1,1,0,1,1,1,0,1,"equal"
"770628-1044210",0,1,1,0,1,1,0,1,1,1,"equal"
"940125-2055851",1,1,1,1,1,0,1,1,1,0,"equal"
"540228-4957498",1,1,0,0,1,1,1,1,1,1,"equal"
"781025-1676837",1,1,0,1,0,1,1,1,1,0,"equal"
"680210-1959566",1,0,1,1,0,0,0,0,1,1,"equal"
"930315-4660768",0,0,1,1,1,1,1,0,1,0,"equal"
