"personal_id","Disease_1","Disease_2","Disease_3","Disease_4","Disease_5","Disease_6","Disease_7","Disease_8","Disease_9","Disease_10","Status"
"900901-4088025",1,0,0,1,1,1,1,0,0,1,"equal"
"730411-1183168",1,1,0,0,0,0,1,0,1,1,"equal"
"700612-1132270",0,0,0,1,0,0,0,1,0,0,"equal"
"870707-4111397",1,0,1,1,1,0,1,1,0,0,"equal"
"571019-4237606",1,1,1,1,0,1,0,0,0,0,"equal"
"780309-2693407",0,1,1,1,0,0,0,0,1,0,"equal"
"561101-2549586",1,1,0,0,1,1,0,1,1,0,"equal"
"950623-1961239",0,0,0,0,0,1,1,1,1,1,"equal"
"630322-4179792",1,0,0,0,0,0,0,1,1,0,"equal"
"501207-2197911",1,0,1,0,1,0,1,0,0,1,"equal"
"500224-2847472",0,1,1,0,0,0,0,0,1,1,"equal"
"820623-2490582",0,0,0,0,0,0,1,1,1,1,"equal"
"710910-4529370",1,1,1,1,0,1,1,0,1,1,"equal"
"701205-2269050",0,1,1,1,1,1,0,1,0,1,"equal"
"810203-1118298",0,0,1,1,1,0,1,0,1,1,"equal"
"670610-4028761",1,1,0,0,0,0,1,1,0,0,"equal"
"550717-1848442",0,0,1,1,0,0,1,0,1,0,"equal"
"850601-4562613",1,1,1,1,0,1,1,0,1,0,"equal"
"671207-3235263",1,1,0,1,1,0,1,0,0,0,"equal"
"681227-2700276",0,0,0,0,0,0,1,1,0,1,"equal"
"681024-1190732",0,1,1,1,1,0,0,0,0,0,"equal"
"500401-1495585",1,0,0,0,0,1,0,0,0,1,"equal"
"580722-2512346",1,0,0,1,0,0,0,0,1,0,"equal"
"761105-1512059",1,1,0,1,0,0,1,1,1,0,"equal"
"760603-3532425",0,1,1,0,1,1,1,0,0,0,"equal"
"750802-4100603",1,0,1,1,1,0,0,1,1,0,"equal"
"910601-1997389",0,0,1,1,0,1,0,0,0,0,"equal"
"631026-3891863",0,0,1,0,1,0,0,0,1,1,"equal"
"920425-1458236",1,1,0,0,1,1,0,0,1,1,"equal"
"691117-2035809",1,0,0,0,1,1,0,0,0,0,"equal"
"971121-2914972",1,1,1,0,1,0,1,0,1,0,"equal"
"670209-3146486",0,0,0,0,0,0,0,0,0,1,"equal"
"740710-3563751",1,1,1,0,0,0,1,0,0,1,"equal"
"710105-1985469",0,0,1,0,0,0,0,0,0,1,"equal"
"691201-2848023",0,0,1,0,0,1,1,0,0,1,"equal"
"630606-3402749",0,0,1,1,1,1,1,0,0,0,"equal"
"901010-1168173",1,1,1,0,0,1,0,1,0,0,"equal"
"500228-4651192",0,0,1,1,0,0,1,1,1,0,"equal"
"720314-1668836",0,0,1,1,1,1,1,1,0,0,"equal"
"511011-3738954",0,1,0,1,1,1,1,0,0,0,"equal"
"950816-1040064",0,1,0,1,0,0,0,0,1,0,"equal"
"761018-1054810",1,1,1,1,1,1,0,0,0,0,"equal"
"671205-2325882",1,0,1,0,0,1,1,1,1,0,"equal"
"940416-3664715",1,1,1,0,1,0,0,1,1,0,"equal"
"920815-3777076",1,1,1,1,1,1,0,1,0,1,"equal"
"800126-4302921",1,0,1,1,1,0,0,0,0,1,"equal"
"671205-2921312",0,1,0,1,0,1,0,1,0,1,"equal"
"620324-3205446",1,0,1,1,1,1,0,1,0,0,"equal"
"670626-4179522",1,1,0,0,0,0,0,1,1,0,"equal"
"790313-2150723",1,0,0,0,1,0,1,0,0,1,"equal"
"540711-2133161",1,0,1,0,1,1,1,0,1,0,"equal"
"540419-3417877",0,0,1,0,0,1,1,1,1,0,"equal"
"650902-3506265",1,0,1,0,0,1,0,0,1,1,"equal"
"730723-3859599",1,1,0,0,1,1,1,0,1,1,"equal"
"841106-3322153",1,0,0,1,1,0,0,1,0,0,"equal"
"980607-2705735",1,1,0,0,1,0,0,0,0,1,"equal"
"870522-1588518",0,1,1,1,1,0,1,0,0,1,"equal"
"940901-3599136",1,1,1,0,0,0,1,0,1,1,"equal"
"630324-3201634",0,0,1,1,1,0,0,0,1,0,"equal"
"960204-1459892",1,0,0,1,1,0,1,1,0,0,"equal"
"630221-1483180",1,0,0,0,0,0,0,0,0,0,"equal"
"681011-1108336",0,0,1,0,1,0,0,0,0,1,"equal"
"940506-4453261",0,1,1,1,1,1,0,1,0,1,"equal"
"920624-2191144",0,0,1,1,1,0,1,1,1,0,"equal"
"971210-3028660",1,1,1,0,0,0,0,1,1,0,"equal"
"570808-1070046",1,1,1,1,0,1,0,0,0,1,"equal"
"910517-3629871",0,1,0,1,1,1,1,0,0,1,"equal"
"970906-4411217",0,0,1,0,1,1,0,0,0,0,"equal"
"700602-2678095",0,0,0,1,1,1,1,1,0,1,"equal"
"611227-1475684",1,0,1,1,1,1,0,1,1,0,"equal"
"981219-1273571",0,1,1,1,0,1,0,0,0,1,"equal"
"710125-4999215",0,1,0,1,1,1,0,0,0,1,"equal"
"811012-3031913",1,0,1,1,0,1,1,0,1,0,"equal"
"550403-2372316",1,1,0,1,1,1,0,1,1,0,"equal"
"531201-3677547",1,1,1,0,1,0,0,1,0,1,"equal"
"521111-3914616",0,0,1,1,0,1,0,0,1,1,"equal"
"500405-2793400",0,0,1,0,0,0,1,0,1,0,"equal"
"821214-1017351",0,0,1,1,1,0,0,1,1,1,"equal"
"760308-1735436",0,0,1,0,1,0,0,1,1,1,"equal"
"530311-4466712",0,0,1,1,1,0,0,1,0,0,"equal"
"571011-2532830",0,1,1,0,0,0,0,1,1,0,"equal"
"570222-2417041",0,1,1,0,0,0,1,0,0,1,"equal"
"900504-4272983",0,1,1,0,0,1,0,0,0,0,"equal"
"591224-4186508",0,0,0,0,0,0,0,1,0,1,"equal"
"661103-2642344",1,0,1,1,1,0,0,0,0,1,"equal"
"911218-3004014",1,0,1,0,1,0,0,0,0,1,"equal"
"651203-3208315",0,0,1,0,1,1,0,0,1,0,"equal"
"821009-4144229",1,1,1,0,1,1,0,0,0,1,"equal"
"601103-3479902",1,0,0,0,1,1,0,0,1,1,"equal"
"830618-1104353",1,0,0,0,1,0,1,0,0,0,"equal"
"900216-3201014",0,0,1,0,0,1,0,0,0,0,"equal"
"500121-3526489",1,0,1,1,1,0,1,0,0,0,"equal"
"860301-3226307",0,1,1,1,1,0,0,1,1,1,"equal"
"570115-1445895",1,1,0,1,0,1,0,1,0,1,"equal"
"731214-3576439",0,0,0,1,0,0,1,1,1,1,"equal"
"520811-4699710",1,1,1,0,0,0,1,0,1,0,"equal"
"900919-2556798",1,1,0,1,1,1,1,0,1,1,"equal"
"650609-4686227",1,0,1,0,0,0,1,1,0,1,"equal"
"521114-2025697",0,0,0,0,0,1,1,1,0,1,"equal"
"810802-1612539",0,0,0,1,0,0,1,0,0,1,"equal"
"790319-4869655",0,0,0,0,0,1,0,1,0,1,"equal"
"630824-3886100",0,1,1,0,0,1,1,0,1,0,"equal"
"880419-4913849",0,1,1,1,1,0,0,1,0,0,"equal"
"820706-3986040",0,0,1,0,0,0,0,0,1,0,"equal"
"730925-4360360",0,1,1,1,1,1,1,0,1,0,"equal"
"830114-4735545",0,0,0,1,0,1,1,1,0,0,"equal"
"520601-2561255",0,1,1,1,0,1,1,0,1,1,"equal"
"511220-4024158",1,0,1,0,0,0,1,1,0,0,"equal"
"751007-2834603",0,1,1,0,0,1,1,0,1,1,"equal"
"801110-4504570",1,0,1,0,0,1,0,1,1,0,"equal"
"680613-3251729",1,1,0,0,0,1,0,0,1,1,"equal"
"611016-4746757",1,1,0,0,1,0,1,0,1,0,"equal"
"570907-2254981",1,0,0,1,0,1,1,0,0,0,"equal"
"600523-1763452",0,0,0,0,1,0,0,1,0,1,"equal"
"500405-4042920",1,1,1,0,0,0,1,1,0,1,"equal"
"850520-2758553",0,0,0,1,0,0,0,1,0,1,"equal"
"920621-4250568",0,1,0,0,1,0,1,0,0,1,"equal"
"510919-3471057",0,1,1,1,0,0,0,0,1,1,"equal"
"910305-2704564",1,1,1,0,0,1,0,1,1,0,"equal"
"720914-3500793",1,0,1,1,1,1,0,0,1,0,"equal"
"991016-1924130",1,0,1,1,0,1,0,0,1,0,"equal"
"900210-3882714",1,0,1,1,1,0,0,0,0,0,"equal"
"580827-4741068",1,0,0,1,0,1,0,0,1,0,"equal"
"720524-1006641",0,0,0,0,0,0,1,1,1,0,"equal"
"830221-4894621",0,0,0,0,0,1,1,0,0,1,"equal"
"750723-1537840",1,1,0,0,1,0,0,0,1,0,"equal"
"940609-1586452",0,0,1,0,1,0,0,1,1,0,"equal"
"710407-4846178",0,0,1,0,0,0,1,1,1,1,"equal"
"870916-1960611",1,0,0,0,1,0,1,0,0,1,"equal"
"831226-4859805",1,0,0,1,0,1,1,0,0,0,"equal"
"831221-3962298",1,1,0,0,1,0,1,0,0,1,"equal"
"950718-3116744",0,1,0,1,0,1,1,1,0,0,"equal"
"930820-1393270",0,0,1,0,1,0,1,0,0,0,"equal"
"650226-1906001",1,1,0,0,1,1,0,1,0,0,"equal"
"930404-2826154",1,0,0,1,0,1,1,1,0,1,"equal"
"810919-1189059",1,1,0,0,1,0,1,1,1,1,"equal"
"841001-3532130",0,0,0,1,1,1,1,1,1,0,"equal"
"660613-2475689",0,0,1,0,0,0,1,0,0,0,"equal"
"930106-2292110",0,1,1,1,0,1,1,1,0,1,"equal"
"620422-3472905",1,0,1,1,1,0,1,1,1,0,"equal"
"620120-3766812",1,0,0,1,1,1,1,1,1,1,"equal"
"911127-4795267",1,1,1,0,1,1,0,0,1,0,"equal"
"540418-1400581",0,1,1,0,0,0,1,0,0,0,"equal"
"561227-1945552",0,1,0,1,1,1,0,0,1,1,"equal"
"760506-4738361",0,1,1,1,1,1,0,1,1,0,"equal"
"540120-3998102",1,0,0,0,0,0,0,1,0,0,"equal"
"510709-4619441",1,1,1,1,1,1,1,0,1,1,"equal"
"820120-2171221",0,0,0,1,0,1,0,0,0,0,"equal"
"910516-2744665",1,1,0,0,1,0,1,0,0,1,"equal"
"771111-1131569",1,1,1,0,0,1,0,1,0,1,"equal"
"521018-3316031",0,0,0,1,0,0,1,1,0,1,"equal"
"520715-2120104",1,0,0,1,0,1,1,1,0,1,"equal"
"680424-3509228",0,0,1,0,0,0,1,0,0,1,"equal"
"981112-4390089",0,1,1,1,1,0,1,1,1,1,"equal"
"530110-3411216",1,1,1,0,1,1,0,1,1,0,"equal"
"881013-4979835",1,0,1,1,1,1,0,1,0,0,"equal"
"741102-2090203",1,0,0,0,0,1,1,0,1,1,"equal"
"880905-3334234",1,1,1,1,0,0,1,0,1,1,"equal"
"700324-2207559",1,0,1,1,0,1,0,0,1,0,"equal"
"800328-4131430",1,0,1,1,0,0,0,1,1,1,"equal"
"970405-4062873",0,1,0,1,1,1,1,1,1,0,"equal"
"830316-2227178",1,1,0,0,1,1,1,1,0,1,"equal"
"560826-2710169",1,1,1,1,1,0,1,0,0,0,"equal"
"810911-4020973",1,0,1,0,1,1,1,0,0,0,"equal"
"821021-3987900",1,0,1,0,1,0,1,0,0,0,"equal"
"580508-2332892",0,1,0,1,1,0,1,0,0,1,"equal"
"990603-1314374",0,0,0,0,0,0,0,1,1,0,"equal"
"821109-3469403",1,0,1,0,0,0,0,0,0,0,"equal"
"580116-1973212",1,1,1,1,1,0,1,1,1,0,"equal"
"521106-3494778",1,0,0,1,1,0,0,0,0,1,"equal"
"900211-4386025",0,1,0,1,1,0,0,0,0,1,"equal"
"610619-3102792",1,1,0,1,0,1,1,0,0,1,"equal"
"680124-4895001",1,1,1,1,0,1,0,0,1,0,"equal"
"530309-1838669",1,1,0,0,1,0,0,0,0,0,"equal"
"930102-1328852",0,0,1,0,0,0,1,1,0,1,"equal"
"800819-2938866",0,0,0,1,1,0,1,0,1,1,"equal"
"701009-4460254",0,0,0,1,0,1,1,0,0,0,"equal"
"531109-1202815",1,0,1,1,0,1,1,0,1,0,"equal"
"530920-3283242",0,0,0,1,1,1,1,0,0,1,"equal"
"540713-4235836",1,1,1,0,0,1,1,1,0,0,"equal"
"681002-4323632",0,0,0,0,1,0,1,0,1,0,"equal"
"951217-2024739",0,0,1,1,0,0,0,1,1,1,"equal"
"780826-1999073",0,0,1,0,0,0,1,1,0,1,"equal"
"860716-1321794",1,1,0,1,0,1,1,0,1,0,"equal"
"801115-1396923",1,0,1,1,1,1,0,0,1,1,"equal"
"910218-1636437",1,0,1,0,0,1,1,0,1,0,"equal"
"820914-3633974",0,0,1,0,1,0,0,0,1,1,"equal"
"950502-4431710",1,1,0,0,1,0,1,1,1,1,"equal"
"750711-1952872",0,0,1,1,1,1,0,1,0,1,"equal"
"950522-1966594",0,0,1,1,1,1,1,0,0,0,"equal"
"540913-3331127",0,1,0,1,1,1,1,0,0,0,"equal"
"880303-4344135",1,1,0,1,1,0,0,0,1,1,"equal"
"870715-3105292",1,0,1,0,0,0,1,0,1,1,"equal"
"660910-3783681",0,0,1,0,0,1,0,0,1,0,"equal"
"981222-3404100",1,1,1,0,1,1,1,1,0,1,"equal"
"900807-2958221",1,1,0,0,0,0,1,0,0,0,"equal"
"720913-4498986",0,0,1,1,0,0,0,0,0,0,"equal"
"761201-2693999",0,1,1,0,1,1,1,0,1,0,"equal"
"670913-4808527",0,1,1,1,0,0,0,0,1,0,"equal"
"521107-3527454",1,0,0,1,0,0,1,0,1,0,"equal"
"920327-3739075",1,0,0,1,0,1,0,0,0,1,"equal"
"900108-3759125",1,0,1,1,1,0,1,0,1,1,"equal"
"980506-3787598",0,1,0,1,0,0,0,1,1,1,"equal"
"851006-3713341",1,1,1,1,0,0,1,1,1,0,"equal"
"690526-4774787",0,0,1,0,1,0,0,1,0,0,"equal"
"810506-3382466",1,0,0,0,0,0,1,1,0,0,"equal"
"920818-4194816",0,0,1,1,1,0,0,1,1,0,"equal"
"730814-4778693",0,0,1,0,1,0,0,1,0,1,"equal"
"550220-1328891",1,0,1,0,1,1,0,1,0,1,"equal"
"990522-2686616",1,1,0,0,1,0,1,1,1,0,"equal"
"851227-2390967",1,1,1,0,1,0,1,1,0,1,"equal"
"660514-3219282",1,1,0,1,0,0,0,0,1,0,"equal"
"710713-2862829",0,0,1,1,0,0,1,0,1,1,"equal"
"520204-4097379",1,1,1,1,1,0,0,1,1,0,"equal"
"780404-4940300",1,0,0,1,0,0,0,0,1,0,"equal"
"651022-1606664",1,0,0,1,0,0,0,0,0,1,"equal"
"981004-3625254",1,1,1,1,1,1,1,0,0,0,"equal"
"580325-3757898",0,1,0,0,1,1,1,1,1,0,"equal"
"620209-4708400",1,0,1,0,0,1,1,0,1,1,"equal"
"890428-4771876",1,0,1,1,0,0,0,0,1,0,"equal"
"600812-2326172",0,1,0,0,0,0,1,0,0,0,"equal"
"751209-4920602",1,0,0,1,0,0,0,1,1,0,"equal"
"781104-1016257",0,1,1,0,0,1,1,0,0,0,"equal"
"900219-3989402",0,0,0,1,0,1,0,1,0,0,"equal"
"500105-2233838",1,0,0,1,0,1,0,0,1,1,"equal"
"540724-1669745",0,1,0,0,0,0,1,1,0,1,"equal"
"630303-2186789",1,1,0,1,1,1,0,1,0,1,"equal"
"960509-2520416",1,1,0,1,0,0,1,1,1,1,"equal"
"720319-4213596",1,0,0,1,1,0,0,1,1,1,"equal"
"610911-2191468",0,1,1,0,1,1,1,1,0,1,"equal"
"781125-3776973",1,1,1,0,1,0,1,1,0,0,"equal"
"500712-3327761",1,0,0,1,0,1,0,1,1,1,"equal"
"701104-4967252",0,1,1,0,1,1,1,0,1,0,"equal"
"720422-4028187",0,0,1,1,0,0,0,0,1,1,"equal"
"800213-2236563",0,1,1,0,0,1,1,1,1,0,"equal"
"711023-4249922",1,0,1,0,1,1,1,0,0,1,"equal"
"690215-1380078",0,1,0,1,1,1,1,0,1,1,"equal"
"701206-4047257",1,1,0,1,0,0,0,1,1,1,"equal"
"690809-3189914",1,1,0,1,1,0,0,1,1,0,"equal"
"540606-4515568",1,0,0,1,1,0,1,0,0,0,"equal"
"720107-2869347",1,1,1,1,1,0,1,0,1,0,"equal"
"570615-2938602",1,0,0,0,0,1,0,0,1,1,"equal"
"630115-4960380",0,0,1,1,1,0,0,0,1,1,"equal"
"500712-3820607",0,1,1,0,0,1,0,0,1,0,"equal"
"841110-3867509",0,0,1,0,1,1,1,1,1,0,"equal"
"760424-2243081",0,0,0,0,1,0,1,1,0,0,"equal"
"780313-1260337",0,1,0,0,1,0,1,0,1,1,"equal"
"910726-1292573",0,0,0,0,0,1,1,0,1,0,"equal"
"630114-1853803",0,1,0,1,1,0,1,0,1,0,"equal"
"870911-2268893",0,1,1,0,0,0,1,1,0,0,"equal"
"860515-1730882",0,1,0,1,1,0,0,0,1,1,"equal"
"590523-1981622",0,1,0,0,0,0,0,0,0,1,"equal"
"811108-1536674",1,1,1,0,0,0,0,0,1,1,"equal"
"560911-3219829",0,1,1,0,1,0,0,0,1,1,"equal"
"830811-3624218",1,1,0,1,1,1,1,1,0,0,"equal"
"500211-4875076",1,0,1,1,0,1,0,1,1,0,"equal"
"960825-2577463",0,0,0,1,0,0,1,0,1,0,"equal"
"610307-2570875",0,0,0,1,1,0,1,0,1,1,"equal"
"600503-1202041",0,0,0,0,0,0,0,1,1,0,"equal"
"930608-4964821",1,1,0,1,1,0,0,0,1,0,"equal"
"751207-4598644",1,0,1,1,0,1,0,0,0,1,"equal"
"500410-3601448",1,0,0,1,0,0,1,0,1,0,"equal"
"680725-3828370",1,0,0,1,1,1,1,0,1,1,"equal"
"770812-3389969",0,0,1,1,0,0,0,1,0,1,"equal"
"690327-3024969",1,1,1,0,0,1,1,1,0,1,"equal"
"761216-1410004",1,1,1,0,0,1,1,0,1,0,"equal"
"841103-3297030",0,1,1,0,1,0,1,0,1,0,"equal"
"641212-1915017",1,0,1,0,0,0,1,1,0,0,"equal"
"680208-1065297",0,0,1,0,0,0,0,0,1,1,"equal"
"841001-3238964",1,0,0,1,0,0,1,0,0,1,"equal"
"600213-3528971",0,0,0,1,0,0,1,0,1,1,"equal"
"670411-4956637",0,1,0,1,1,1,0,1,0,1,"equal"
"770718-1292955",1,1,0,0,0,1,0,0,0,0,"equal"
"660416-3848887",1,0,0,1,0,0,0,0,0,1,"equal"
"600408-4385553",0,0,1,0,1,0,0,1,0,0,"equal"
"770511-3823829",0,1,1,0,0,1,0,1,0,0,"equal"
"551101-1975365",1,0,1,1,0,0,1,0,0,0,"equal"
"990226-2519243",1,1,0,0,1,0,1,1,0,1,"equal"
"701114-1576594",1,1,1,1,1,1,0,0,0,0,"equal"
"621201-2910646",0,0,1,1,1,0,1,1,1,1,"equal"
"551127-3306605",1,0,0,0,0,1,1,0,0,0,"equal"
"861107-1393149",1,0,0,0,0,0,0,1,0,0,"equal"
"901211-4268813",0,0,0,1,0,0,1,0,0,0,"equal"
"520820-2030090",1,0,0,1,0,1,1,1,0,0,"equal"
"600702-2206837",0,1,0,1,0,0,0,0,0,0,"equal"
"730325-1953112",0,0,1,0,0,1,1,1,1,1,"equal"
"760612-1690125",1,1,0,1,0,0,1,0,0,0,"equal"
"631027-4254294",1,0,1,1,1,1,0,0,0,1,"equal"
"840103-4416280",0,1,0,1,0,0,1,0,1,0,"equal"
"940502-4452580",0,1,0,1,1,1,0,1,1,0,"equal"
"590409-1155245",1,1,1,1,0,0,1,1,1,0,"equal"
"620712-2628885",1,0,0,0,0,1,0,1,1,0,"equal"
"680923-2437150",1,0,1,0,0,1,0,0,0,0,"equal"
"800816-2534770",1,0,1,1,0,0,1,0,1,0,"equal"
"771021-2709891",0,1,0,0,0,0,0,1,1,1,"equal"
"820307-1059798",0,1,0,1,1,1,0,0,1,1,"equal"
"891024-3625413",1,1,0,1,1,1,0,0,0,1,"equal"
"770403-3532890",0,1,1,1,1,0,0,1,0,0,"equal"
"950722-4037393",0,0,0,1,1,0,0,0,0,1,"equal"
"540906-2559426",0,0,0,0,0,1,0,1,1,0,"equal"
"640709-2412115",0,0,1,1,0,0,1,0,1,0,"equal"
"941108-3308207",1,0,1,1,1,1,1,0,0,1,"equal"
"880310-4248301",0,0,1,1,0,0,0,0,0,0,"equal"
"700711-3543296",0,1,0,1,0,0,0,1,0,1,"equal"
"561026-3390054",1,1,1,0,1,1,0,1,0,0,"equal"
"540817-4754151",0,1,1,0,1,1,1,1,1,1,"equal"
"550628-4782878",1,1,0,0,1,1,1,0,1,0,"equal"
"600815-1623226",0,1,1,1,0,1,0,0,0,1,"equal"
"590622-2479196",0,1,1,0,1,0,1,0,0,1,"equal"
"840216-4900915",0,1,0,0,1,1,0,1,0,1,"equal"
"530507-2660309",0,0,1,1,0,0,1,0,1,1,"equal"
"780113-3134245",1,0,1,1,1,0,0,0,1,1,"equal"
"730103-4433975",1,0,1,1,0,0,1,0,0,0,"equal"
"991116-1672721",1,0,1,1,1,0,1,0,0,0,"equal"
"990707-3387404",1,1,0,1,1,1,0,0,0,1,"equal"
"930212-3651528",1,0,0,1,1,1,1,1,1,1,"equal"
"700504-3862772",0,1,1,1,1,1,1,1,0,0,"equal"
"940328-2596588",0,1,0,0,1,0,0,0,0,0,"equal"
"910112-3469174",1,0,0,0,0,0,1,1,0,0,"equal"
"570409-2755419",1,1,1,1,0,0,0,1,1,0,"equal"
"820422-1192626",1,1,0,0,0,1,1,0,0,1,"equal"
"780625-2396297",1,0,0,0,1,1,0,1,1,1,"equal"
"930702-4641303",0,1,1,0,1,1,1,1,0,0,"equal"
"601002-4791550",0,0,0,0,1,0,0,0,1,0,"equal"
"880421-3195821",0,0,1,0,0,0,0,0,0,1,"equal"
"770102-4681656",0,0,0,1,0,0,0,1,0,1,"equal"
"631228-2514374",0,0,1,1,0,0,0,0,1,0,"equal"
"810518-1154989",0,0,0,1,1,0,1,1,1,1,"equal"
"711227-4776460",0,0,1,1,1,1,0,0,0,0,"equal"
"680203-2905060",1,1,1,1,1,1,0,0,1,1,"equal"
"710806-3389702",0,1,1,0,0,0,1,1,1,1,"equal"
"960620-3239534",1,1,1,1,0,1,1,0,0,1,"equal"
"841122-3347795",1,1,0,1,1,0,1,0,1,1,"equal"
"831206-3728178",0,1,1,0,0,0,1,0,0,0,"equal"
"990119-3150356",1,0,0,1,0,1,0,0,0,0,"equal"
"620508-1702306",1,1,1,0,0,1,0,0,0,0,"equal"
"960502-2089596",1,1,1,0,1,1,1,1,0,0,"equal"
"720415-1047961",1,0,0,0,1,1,1,0,1,0,"equal"
"991020-3145564",0,1,0,1,1,1,0,1,0,1,"equal"
"790412-3398573",1,1,0,0,0,0,0,0,0,1,"equal"
"850117-1234928",1,0,1,1,0,1,1,0,1,0,"equal"
"950809-4462633",1,0,0,1,0,1,1,1,0,1,"equal"
"900604-3491826",0,0,0,1,1,1,0,1,1,0,"equal"
"850109-2274243",0,0,1,0,1,1,0,0,0,0,"equal"
"971015-1099098",0,1,1,1,1,0,0,0,0,1,"equal"
"920703-3045549",1,0,1,0,0,1,1,1,1,1,"equal"
"940207-2944115",1,0,0,1,1,1,0,0,0,0,"equal"
"871119-2152685",0,1,0,1,1,0,1,1,1,0,"equal"
"580823-2782000",1,0,0,1,0,0,0,0,0,1,"equal"
"890903-2591588",0,0,1,1,1,0,0,1,0,0,"equal"
"960914-3398005",1,1,1,1,1,1,1,1,1,1,"equal"
"761119-4733298",1,1,0,1,0,0,1,1,0,1,"equal"
"711025-2361408",1,0,0,0,1,1,0,1,1,0,"equal"
"960716-3952215",1,0,0,1,0,0,0,0,1,1,"equal"
"930426-3572687",1,0,1,0,0,1,1,1,0,0,"equal"
"640420-4126502",0,1,1,0,0,1,0,0,1,1,"equal"
"570805-4048846",0,0,1,0,0,1,1,0,0,1,"equal"
"530517-4216927",0,0,1,0,0,1,1,0,0,0,"equal"
"620724-4309282",0,1,1,0,0,1,0,0,0,0,"equal"
"910609-1115570",0,0,0,1,1,1,1,0,1,1,"equal"
"781227-1386009",0,1,0,0,1,1,0,0,0,0,"equal"
"910504-3737488",0,1,1,1,1,0,0,0,1,1,"equal"
"641009-3997177",0,0,0,0,1,0,1,0,1,0,"equal"
"631118-2924323",0,1,1,1,0,1,1,1,0,1,"equal"
"550221-3332368",1,0,1,0,1,0,1,0,0,1,"equal"
"540810-1708832",0,0,1,1,1,0,1,0,1,1,"equal"
"510324-3371156",1,0,1,0,0,1,1,0,0,0,"equal"
"900527-3921612",0,1,0,1,0,0,0,0,1,0,"equal"
"610828-1477531",0,0,1,1,1,1,1,1,0,0,"equal"
"820303-2392338",1,0,0,0,0,0,0,0,1,1,"equal"
"660819-1841652",1,0,0,1,1,1,0,1,1,1,"equal"
"710511-3113264",1,0,1,0,0,0,0,1,1,1,"equal"
"630420-1681976",0,0,1,0,0,0,0,1,1,0,"equal"
"900213-1067968",1,1,0,1,1,1,1,1,0,0,"equal"
"621113-3791555",1,0,1,1,1,1,1,0,1,1,"equal"
"520827-4157247",1,0,1,0,1,1,0,0,0,0,"equal"
"820109-3614661",1,0,1,1,0,1,1,1,0,0,"equal"
"840318-4982659",0,0,1,1,0,0,1,0,1,1,"equal"
"921024-2204104",1,0,0,1,0,1,1,1,0,0,"equal"
"780709-2712392",1,0,0,0,1,0,1,0,0,1,"equal"
"990828-3532681",1,0,1,0,1,1,1,1,1,1,"equal"
"611116-1288200",0,0,1,1,1,1,1,0,1,1,"equal"
"760612-1141387",0,0,0,1,0,0,0,0,1,0,"equal"
"820806-4347361",1,1,0,1,1,1,0,0,1,1,"equal"
"891112-4276100",1,1,0,0,0,0,1,0,0,0,"equal"
"990823-3199714",0,0,0,1,0,0,1,1,0,0,"equal"
"841009-4930438",0,0,0,1,0,1,0,1,1,0,"equal"
"930425-2446403",1,1,1,0,0,0,0,1,0,1,"equal"
"550918-1725183",1,0,0,1,1,1,0,1,1,0,"equal"
"961018-2715377",0,0,0,1,0,0,1,0,1,0,"equal"
"990317-4014276",1,0,0,1,0,1,0,0,1,0,"equal"
"830407-3068402",1,1,1,1,0,1,0,0,1,1,"equal"
"700305-4366691",0,0,1,0,0,1,1,0,1,1,"equal"
"701122-2422113",0,0,1,0,1,0,1,1,0,0,"equal"
"860412-3100160",1,0,0,1,0,0,0,0,1,0,"equal"
"560526-1830585",0,1,0,1,0,1,1,1,0,0,"equal"
"991001-2089029",0,1,0,1,0,1,1,0,0,0,"equal"
"670325-4631782",1,0,1,1,0,1,0,1,1,1,"equal"
"770502-1645251",0,0,0,0,1,1,1,0,1,0,"equal"
"891210-1050620",0,0,0,1,0,1,1,0,0,1,"equal"
"890517-4678692",1,1,0,0,1,0,0,1,0,0,"equal"
"711122-1866560",1,0,0,1,0,1,0,1,0,1,"equal"
"850108-1831039",0,0,0,0,0,0,0,0,0,1,"equal"
"670520-3808291",0,0,0,1,0,1,1,0,0,1,"equal"
"910315-3553762",1,1,1,1,1,0,1,1,0,1,"equal"
"610920-2564383",0,0,1,1,1,0,0,1,0,0,"equal"
"870625-3327780",1,1,0,1,0,1,1,0,0,1,"equal"
"980727-2577049",0,0,1,0,0,1,1,0,0,0,"equal"
"671121-1817810",1,0,0,0,0,1,1,1,0,1,"equal"
"540216-1855217",0,0,1,1,1,0,1,1,1,1,"equal"
"820113-4594482",1,0,0,0,0,1,0,1,1,1,"equal"
"900413-4239779",0,1,1,1,0,0,0,0,0,1,"equal"
"640711-4779158",0,1,1,0,1,0,1,0,1,0,"equal"
"740325-1253347",1,0,0,0,0,0,1,1,0,1,"equal"
"501026-2434289",0,0,1,0,1,0,0,0,0,1,"equal"
"780708-4577670",1,0,1,1,1,1,0,1,1,0,"equal"
"821226-3042957",0,1,1,1,1,1,0,0,0,1,"equal"
"870412-2440033",1,0,1,1,1,1,1,1,1,1,"equal"
"920501-4695383",1,1,0,1,0,1,0,1,0,1,"equal"
"691227-1476706",0,0,0,0,1,1,1,1,0,0,"equal"
"890809-4813935",1,0,1,0,1,0,1,0,1,0,"equal"
"961108-2793685",1,0,0,0,0,1,1,0,1,1,"equal"
